bedrooms,bathrooms,useable_lot,price,homemarkup,liveable_space
3,1.75,6730,458565.25,4.32816092,1800
2,1.75,2220,227012.5,2.65,1350
4,2,7120,654704.05,4.668390805,2280
4,2,4740,792273.625,5.272988506,1990
4,1.75,7806.666667,238817.15,2.051724138,1340
3,2.5,1204,411301.2475,4.637931034,1150
3,3.25,907.6666667,557088.675,4.668390805,1876
4,2.5,7690,499427.5,3.442528736,3220
2,3,4372,367760.25,4.063218391,1160
3,2.5,2845,310553.1,2.65,1960
3,2.5,4621,567531.25,3.329310345,3220
3,2.5,3935,303016.285,2.418390805,2230
2,1.75,636.6666667,653796,8.884482759,1570
3,2.5,2506,385875.8475,3.90862069,1650
3,1.75,3447,480358.45,2.486781609,2340
3,1.75,799,335978.5,3.298850575,1496
2,1,8380,301551.69,3.800574713,1220
4,3.25,6290,299724.104,2.116666667,3380
3,1,6430,190068.944,1.750574713,990
4,2,5085,1073706.775,5.272988506,2590
4,2.5,6747,316446.5159,2.348275862,2590
3,2.25,2824,257689.626,2.348275862,1552
3,1,9032,151689.638,2.136206897,1010
4,3.25,32773,1130818.838,5.029310345,5180
1,1,9645,152603.431,3.557471264,780
3,1,7635,202862.046,2.120114943,990
2,1,17930,76758.612,2.136206897,700
3,1.75,7800,196416.1502,2.418390805,1290
3,2,6500,214741.355,2.120114943,1900
3,2,3511,680775.785,4.590224138,2290
4,2.25,36174,548275.8,4.32816092,2260
3,2.25,104927,753879.225,5.029310345,2980
2,1,4140,197836.1845,2.418390805,1060
4,2.5,3143,389732.7145,2.65,2960
3,2.25,6254,251247.3854,2.65,1570
3,2,2710,685344.75,6.934482759,1840
4,2.5,5620,488879.255,2.681034483,2240
4,3.5,6501,1232706.757,4.224712644,4740
3,2.5,4083,261939.6772,2.118390805,1830
3,2,4740,482482.704,3.459770115,1560
3,1.75,7385,255862.04,2.120114943,1740
3,2.5,192029.3333,973189.545,3.995402299,3970
3,1,7774,159913.775,2.174712644,1150
2,1,6017,296982.725,2.936781609,810
3,2.5,4925,1210775.725,5.904022989,3590
4,2.5,6808,625948.205,3.90862069,3550
2,1,5040,278706.865,4.224712644,960
5,3.5,15282,479741.325,2.214367816,3450
3,2.5,10566,488879.255,3.800574713,2390
2,2.25,1420,342672.375,3.298850575,1640
3,2.5,6269,295886.1734,2.120114943,2060
7,4,3435,780196.4634,4.063218391,2960
3,2,3973.333333,342672.375,3.442528736,1540
3,1.75,5953,306120.655,2.681034483,1260
3,1.75,6150,266462.0388,2.486781609,1630
3,1.5,5312,283275.83,2.936781609,1060
3,1,8371,319827.55,4.32816092,1250
4,1.75,7060,383793.06,3.12816092,1340
4,2.5,54726,410749.9535,2.348275862,2410
3,1.5,4189,319827.55,3.738505747,1090
3,2.5,5007,274137.9,2.325862069,1640
3,2.25,6616,356379.27,2.486781609,1820
4,2.25,1960,1411810.185,4.663793103,2640
2,1.5,6912,338103.41,4.063218391,1280
2,1.75,3769,447758.57,5.029310345,1440
4,2.5,3843,325310.308,2.65,2470
2,2,3273,522689.596,5.029310345,1870
4,1,9649.333333,319827.55,3.323563218,1510
4,1.75,10934,411206.85,3.323563218,1740
4,2.5,32601,539137.87,4.927011494,2940
5,1.75,6440,319827.55,2.936781609,1380
3,2.5,9790,880896.452,5.144252874,3630
3,2,7470,252206.868,1.920114943,1370
3,2.25,11513,367801.6825,3.800574713,2160
4,2.5,7985,336230.1344,2.118390805,3030
4,2.5,4930,561982.695,3.12816092,3010
3,2.5,10132,466034.43,3.800574713,1830
3,1.75,3315,589396.485,4.320689655,1840
2,1,10835,356379.27,3.329310345,670
3,2,7490,520862.01,3.323563218,1930
4,2,21890,280534.451,2.120114943,2390
3,2.5,6442,317999.964,2.116666667,2370
2,2.25,1360,296982.725,2.936781609,1550
3,2,11067,233017.215,2.174712644,1290
4,2.5,8146,767586.12,5.809195402,2170
4,2.5,3683,488879.255,3.329310345,3250
3,1.75,9245,216660.3203,2.116666667,1360
2,2,3730,548275.8,4.637931034,1270
3,1.5,3990,200988.7704,2.418390805,1210
3,1.5,7995,255862.04,2.051724138,1430
3,2.5,7640,388362.025,2.118390805,2650
4,1.5,5970,434051.675,4.213218391,1580
5,1.75,4320,795913.703,4.637931034,2360
3,2.75,27635,447758.57,4.427011494,1990
2,1,6320,247592.2134,2.136206897,780
4,4.25,4270,959482.65,4.320689655,3720
2,1.5,750.6666667,269568.935,3.738505747,988
5,2.75,4496,370086.165,2.65,2400
3,1.75,477,627789.4979,5.355747126,1470
4,2,2110,543706.835,4.668390805,2020
3,2.5,6528,247181.0065,2.65,1780
2,2,3280,506241.322,5.029310345,1920
2,1.75,5835,534568.905,3.297126437,1280
5,3,292.6666667,667025.9417,3.298850575,3230
4,1.5,6599,709560.2645,5.429885057,2290
2,1.75,3056.666667,411206.85,4.320689655,1760
4,2.5,33525,735603.365,4.927011494,3450
3,2.5,2125,292413.76,3.19137931,1530
2,1.5,729,381965.474,4.149425287,1480
3,1.5,33627,193724.116,1.920114943,1010
4,2.5,5506,583456.8305,4.66954023,1980
3,1,8435,205603.425,2.322988506,940
2,1,4300,646965.444,5.272988506,1120
4,2.5,38726,715819.7466,4.927011494,3290
4,1.75,14334,895517.14,9.026436782,2260
4,2,37130,520862.01,5.99137931,2000
4,2.5,11105,726465.435,3.323563218,2570
2,1,6190,226620.664,4.224712644,770
3,2.25,6600,894146.4505,5.272988506,2060
3,1.5,3440,406637.885,4.477011494,860
3,1.5,5960,402982.713,3.786206897,1540
3,1.75,7660,639655.1,2.681034483,1820
4,3,5192.5,328965.48,2.174712644,2483
3,2.5,5199,283275.83,2.344827586,1670
3,2.75,13569,548275.8,2.120114943,3580
2,1,3086,445017.191,4.477011494,1440
2,2.25,6401,400241.334,3.298850575,1950
4,1.75,6835,411206.85,2.681034483,2190
2,1,1837,274137.9,5.029310345,1290
3,2.5,7867,280077.5545,2.418390805,1970
2,1.75,8240,275965.486,1.920114943,1170
4,2.5,5276,702706.817,5.144252874,2440
3,1,7346.666667,248551.696,2.136206897,1130
2,2.25,1298,374655.13,3.800574713,1660
3,1.5,8570,456850.8104,4.66954023,1350
4,2.5,4636,411205.9362,3.12816092,1950
3,2.25,6460,308405.1375,2.344827586,1530
4,2.5,11247,612241.31,3.12816092,2850
3,1,6988,173620.67,2.348275862,950
4,2,6789,379224.095,3.298850575,1960
5,3.5,3930,685344.75,4.637931034,2160
4,2.5,10132,593965.45,5.904022989,2240
3,1.75,77188,283214.6059,2.418390805,1820
5,1.75,6890,688999.922,4.693678161,2350
5,2.5,7455,293236.1737,2.50862069,2200
4,2.5,7550,274137.9,2.120114943,2450
3,1.75,7230,507155.115,4.66954023,1270
3,3,883.3333333,487051.669,4.590224138,1280
3,2.25,8907,347241.34,2.418390805,2530
4,3.25,9023,1626551.54,8.884482759,3950
3,1,4322,196465.495,2.936781609,980
0,0,6820,324396.515,2.325862069,2460
4,2.25,8370,813275.77,9.026436782,2870
3,1,8490,347241.34,4.927011494,1160
3,1,16542,763017.155,4.224712644,3060
2,1,9312,301551.69,3.323563218,790
3,1.75,6780,233017.215,2.120114943,1740
4,2,3910,425827.538,2.49137931,2240
4,2.5,181494,365517.2,2.348275862,3030
3,1.75,6092,251293.075,2.65,1180
3,2.25,7625,753879.225,4.668390805,2510
3,1.75,7020,252115.4887,1.920114943,1380
3,1,4690,418060.2975,3.297126437,1210
3,1.75,7190,592137.864,5.809195402,1610
2,1,1633,338103.41,4.476436782,750
3,2.5,4058,342580.9957,2.486781609,2480
3,2,14760,228448.25,1.920114943,1680
4,1.75,10830,636913.721,4.66954023,1670
1,1,4200,209258.597,2.936781609,600
4,2.5,5530,794999.91,5.99137931,3240
2,2.5,2770,301551.69,3.329310345,1310
2,1,7282,148261.0867,2.486781609,800
3,2,9468,446387.8805,5.429885057,1710
3,2.75,8870,525430.975,4.224712644,1990
3,1,6764,543706.835,5.429885057,1300
5,1.75,13626.66667,287844.795,2.136206897,1850
4,1.75,4170,319827.55,3.297126437,2140
5,2.5,5990,559241.316,4.66954023,2300
3,2.5,7228,246724.11,2.214367816,1430
5,2.25,38755,612241.31,4.66954023,2290
5,3,7872,328965.48,2.051724138,2480
4,3,13570.66667,817844.735,5.144252874,3570
3,2.5,4498,991465.405,3.732758621,2840
3,1.5,9495,370086.165,3.995402299,1240
3,2.5,3249,542397.3696,4.66954023,1770
3,1.75,8015,356379.27,2.486781609,1435
3,1,3220,233931.008,3.297126437,950
3,2.25,2367,958568.857,6.934482759,2610
4,3.5,6602,1231792.964,4.224712644,4640
3,2.5,8953,571120.625,5.809195402,2120
4,1,10105,276879.279,3.995402299,2300
3,1.5,2700,744741.295,5.518390805,1940
4,2.5,48756,767586.12,4.32816092,3450
3,1.75,1911.666667,434051.675,4.063218391,1340
2,1,4270,296982.725,4.590224138,830
3,1,5875,364603.407,3.732758621,1340
4,2.25,4744,735603.365,4.668390805,2440
5,3.5,68035,685344.75,3.995402299,2990
2,1.5,5800,415775.815,4.477011494,1090
1,1,4526,598534.415,4.477011494,1660
3,1,8664,213827.562,3.323563218,960
3,2.5,10624,2014913.565,3.732758621,3430
3,1.5,989.6666667,379224.095,4.668390805,1270
3,2.5,3653,320741.343,2.118390805,2594
4,2.5,3772,289192.6397,2.418390805,1740
3,3,737.3333333,399327.541,4.477011494,1460
3,2.5,1100,499844.771,5.272988506,1570
5,3.75,9380,498017.185,2.936781609,2380
5,3,4187,653361.995,3.786206897,3490
4,2.75,3284,566542.5221,3.800574713,2630
3,2.5,1765,452236.1557,3.459770115,2040
3,1,17050,424913.745,2.486781609,1150
4,2.5,4575,382422.3705,3.329310345,2190
3,1.75,3850,411206.85,4.668390805,1250
4,2.25,8353,603560.2765,4.224712644,2010
2,1,1810,388362.025,4.063218391,770
3,1,6600,170308.1704,3.193678161,1000
4,2.5,6790,269568.935,2.120114943,2160
2,1,11081,397499.955,3.193678161,790
3,1,8173,355465.477,4.32816092,1280
6,3.75,4728,822413.7,3.329310345,4210
2,2,4390,467862.016,5.518390805,1270
3,1,9308,274137.9,3.557471264,1010
4,1.75,9000,347241.34,3.329310345,1720
4,1.5,6775,458724.086,4.254022989,1700
3,2.5,6670,296982.725,2.174712644,1800
4,1,5286.666667,363689.614,3.738505747,1430
4,1.5,4886.333333,434051.675,4.590224138,2320
3,2.5,6520,502540.4604,3.298850575,2160
6,2,8600,354094.7875,3.800574713,2400
3,2.5,14656,301094.7935,2.118390805,2120
4,3.75,13764,1103861.944,8.884482759,3250
3,1,8235,287799.1054,2.486781609,1590
5,1.75,3430,429482.71,4.063218391,2740
4,2.5,5063,328965.48,2.65,2640
4,2.75,8663,893689.554,5.809195402,2890
3,1,4150,748396.467,5.355747126,1300
3,1,7910,207887.9075,2.116666667,1540
3,1.75,13710,694482.68,8.884482759,1410
4,2.25,6706,319827.55,2.325862069,1770
3,2.25,6833,475172.36,4.254022989,1770
3,1.75,8758,246724.11,3.786206897,1800
4,2.5,2989,328919.7904,3.442528736,1820
3,1,5800,282362.037,2.681034483,1300
5,2.75,6920,593965.45,4.213218391,2580
3,1,7157,385620.646,3.738505747,1160
5,2.75,2478,328919.7904,2.348275862,2844
3,2.5,4950,731034.4,4.320689655,2100
4,2,34502,584827.52,4.32816092,2310
3,2.5,3030,737430.951,5.272988506,1940
3,2.5,1447,755706.811,4.668390805,1850
4,3,1812,789060.2555,4.476436782,3250
3,1.75,6732,206517.218,3.12816092,1490
4,2.5,3244,678491.3025,4.427011494,2620
3,2.25,5112,416552.5391,3.19137931,1820
3,2.75,32531,529999.94,4.927011494,2660
1,1,11530,159913.775,2.116666667,620
4,4,22163,2284482.5,5.809195402,3330
4,2.5,7590,271853.4175,2.120114943,2190
3,1.75,8420,263400.8323,2.49137931,2110
4,2.75,7965,651077.5125,3.297126437,2420
3,2.25,7519,518120.631,4.66954023,1800
3,2.25,8146,263172.384,1.750574713,1560
4,1.75,3753,383793.06,3.459770115,1320
1,1,5480,360948.235,3.738505747,900
2,2,4320,490249.9445,4.637931034,1360
3,2.25,11230,596706.829,5.809195402,2800
3,2.5,3961,438574.9504,2.344827586,2810
3,1.75,8901,255862.04,2.418390805,1630
3,1,7313,333534.445,3.298850575,1120
5,1.5,6060.666667,500758.564,3.786206897,1700
3,2,6110,351810.305,3.298850575,1600
3,2,1578,306120.655,4.063218391,1340
3,2,6464,383793.06,3.298850575,1750
4,2.5,13824,1446077.423,8.884482759,3980
2,1,5410,258603.419,4.590224138,940
3,2.25,8722,411206.85,4.693678161,1960
2,1,2620,543706.835,5.355747126,980
4,2,9176,740172.33,5.904022989,2920
3,1.75,7779,324396.515,2.051724138,1870
3,2.25,11316,429025.8135,4.32816092,1850
3,2.5,7037,797512.8408,4.66954023,2870
3,1.75,6305,351810.305,3.738505747,1340
4,1.75,11828,744741.295,5.99137931,2970
3,2.5,7411,347241.34,2.486781609,2390
2,1,4460,195368.9434,3.12816092,740
5,2.5,17666,2200413.544,8.884482759,4600
3,2.25,3954,374655.13,4.320689655,1420
3,2.25,5760,278706.865,2.120114943,1740
5,2.5,7070,456896.5,4.66954023,2030
3,1,4490,174534.463,2.418390805,840
4,2.75,8338,249922.3855,2.418390805,1300
3,2,6624,461465.465,4.668390805,1110
4,2.25,6442,255862.04,2.214367816,1600
4,2.5,5510,413125.8153,2.49137931,3160
3,1.75,10195,671637.855,3.800574713,2250
2,1,7550,292413.76,3.193678161,850
2,1.5,2890,508982.701,4.477011494,1450
4,2.5,5820,468775.809,3.732758621,1930
5,2,10720,251293.075,2.325862069,2260
2,1,4590,306120.655,2.344827586,1410
3,1,8200,116965.504,2.120114943,1400
4,2.75,6375,443189.605,3.732758621,1830
3,1,2160,411206.85,4.063218391,1140
2,1,1953.333333,731034.4,4.063218391,1570
3,1.5,6725.333333,475172.36,4.590224138,1580
3,2.5,8212,255862.04,1.920114943,1970
3,2.25,2721.666667,447758.57,5.144252874,2330
4,2.25,18440,1268344.684,8.884482759,2940
3,2.5,3005,365517.2,3.459770115,1390
3,2.5,14737,323482.722,2.325862069,2160
3,2.25,11648,479741.325,4.224712644,1960
3,2.5,221928,688086.129,5.029310345,3070
4,1,8126,472430.981,4.693678161,1650
3,1,6660,196465.495,3.193678161,960
2,1,6822,360948.235,3.298850575,1440
4,1.5,8576.666667,292413.76,2.116666667,1310
3,3.25,3845,747482.674,4.590224138,2200
3,2.75,3230,644224.065,4.663793103,2260
3,1.75,3518,292413.76,3.297126437,1960
5,1.75,8348,301551.69,3.800574713,2100
3,2,4880,525430.975,4.320689655,1750
4,2.25,6041,306120.655,2.120114943,3220
4,2.75,6917,484264.6004,3.12816092,1860
4,2.5,1861,630060.2735,4.427011494,2050
4,2.5,3207,402068.92,3.329310345,2730
6,3.5,2420,1370689.5,5.355747126,3670
4,2.5,3216,389272.1628,2.348275862,2568
2,2.5,3806.666667,577060.2795,4.637931034,1780
2,2,7409,483396.497,4.254022989,1540
4,3.25,1405,758448.19,4.224712644,3080
4,4,128697,1333223.987,3.995402299,4620
3,2.25,3020,264999.97,2.418390805,1610
3,1,7016,205603.425,1.750574713,1300
4,2.5,6031,333488.7554,2.344827586,1930
6,1.75,8188,685344.75,4.66954023,2750
3,2.5,4582,426741.331,3.12816092,3460
4,2,3675,639655.1,5.518390805,1830
4,2,9850,351810.305,3.329310345,1850
3,1,7633,218396.527,2.681034483,940
2,2,4170,525430.975,5.029310345,1680
3,3,3010,778551.636,4.039655172,2400
3,1,5460,415775.815,3.800574713,2400
3,1.75,9549,424913.745,3.732758621,1490
3,1,4915,306120.655,3.297126437,2320
3,2,3428,639655.1,4.063218391,2130
2,1,4360,411206.85,4.668390805,740
3,3.25,3234,904655.07,4.668390805,2460
3,2.25,5294,191896.53,2.120114943,1430
2,1,436,365517.2,4.149425287,910
3,2.5,6696,277793.072,1.920114943,1710
3,3.25,9515,589396.485,2.936781609,3870
3,2,6090,376893.9229,3.732758621,1910
4,2,4054,397499.955,3.732758621,1650
3,1.75,7010,503043.0465,4.254022989,2540
4,1,7422,388362.025,3.323563218,1480
3,2,204879,534568.905,2.214367816,3190
5,1.75,6986,226620.664,2.174712644,2190
4,1.75,6860,548275.8,3.732758621,3050
3,1,5170,435422.3645,4.668390805,1200
3,1.5,3737,1129448.148,5.355747126,1670
3,2.5,3065,384706.853,2.116666667,1930
3,3.25,3790,562896.488,4.149425287,2130
4,2.5,4260,318913.757,2.65,1830
3,1.75,5078,178189.635,1.750574713,1070
4,3.75,4300,455982.707,3.298850575,2560
3,1.75,7650,255816.3504,2.486781609,1530
4,2.5,86396,789517.152,5.029310345,3720
4,2.5,7893,1096551.6,5.809195402,4280
4,3.5,14215,1003344.714,5.99137931,4570
3,2.5,2251,278706.865,2.344827586,1610
4,2,3690,342672.375,3.19137931,1620
3,2.25,4348,961310.236,4.320689655,2880
4,2.5,5636,773480.0849,4.427011494,3710
4,2.5,9710,685344.75,3.732758621,2930
2,1,8027,235758.594,3.995402299,750
4,3,215593.3333,1142241.25,5.029310345,3310
2,1,7460,100517.23,2.051724138,790
3,1.5,8185,496189.599,4.149425287,1710
3,1.75,7395,575689.59,4.66954023,1940
2,1.75,1065,234844.801,4.063218391,1220
4,1.75,8320,191896.53,2.49137931,2090
3,2.75,2006,379224.095,3.90862069,1770
5,1.75,8728,628689.584,3.738505747,2250
4,1.75,8270,438620.64,3.298850575,1840
3,2.25,6685,536807.6979,3.738505747,2190
4,2.5,20736,455068.914,3.557471264,2300
3,1.75,5133.333333,456896.5,4.668390805,1480
2,2.5,846,244074.1103,2.936781609,1250
3,2.25,7086,166767.2225,2.118390805,1830
3,2.25,28722,356379.27,2.486781609,2420
3,2.5,20403,555672.9543,3.732758621,2680
4,2.5,34602,881810.245,4.32816092,3920
2,1.5,1410,296982.725,3.738505747,940
3,2,7717,331249.9625,2.486781609,1940
3,2,1510,310689.62,4.149425287,1150
4,3.5,13881,1050861.95,4.927011494,3760
4,1.75,10998,383793.06,5.144252874,2380
3,2.5,4639,360902.5454,2.136206897,2050
4,3.5,67189,1279310.2,4.927011494,4380
4,2.5,3446,605844.759,5.99137931,3570
3,1,193,309775.827,3.459770115,1150
3,1.5,5932,616810.275,4.477011494,1460
5,2.5,26404,1032586.09,5.029310345,4310
3,2.25,6670,246724.11,2.418390805,1420
4,3.5,8961,1192499.865,5.272988506,3440
2,1,13120,146206.88,3.800574713,1140
4,2.5,5120,883637.831,4.668390805,3100
3,1.75,4788,580258.555,4.477011494,1480
2,1,3000,443189.605,4.668390805,1080
3,2.25,8750,268655.142,2.418390805,1700
4,1.75,5596,942120.583,5.518390805,2110
3,2,6299.666667,612241.31,4.693678161,2570
3,1,7448,502586.15,5.904022989,1140
4,2.5,7899.333333,193724.116,2.116666667,1900
4,2.5,15126,799568.875,4.927011494,3030
2,1,5590,264086.177,3.459770115,710
3,1,2186.666667,347241.34,4.590224138,1220
3,1.75,80878,333534.445,2.348275862,1450
3,2.25,14005,904655.07,9.026436782,2630
4,2.25,2900,566551.66,4.590224138,1890
3,1.5,6769,350805.1327,3.298850575,1600
3,2.25,7039,274092.2104,3.442528736,1370
4,3,4595,415273.2289,2.65,2810
3,2,208610,534568.905,3.442528736,2220
3,1,16880.33333,365517.2,2.936781609,1240
4,1.75,3182,697224.059,4.477011494,1850
4,2.5,1990,534568.905,5.99137931,2250
2,1,3690,123362.055,2.936781609,750
3,1,3818,228448.25,3.12816092,1220
4,2,7261,516293.045,5.429885057,2040
2,1.75,4060,548275.8,5.272988506,1560
3,2.5,9212,255862.04,1.920114943,1610
3,1.75,3100,639655.1,4.590224138,1350
2,1,5470,279620.658,3.459770115,930
3,2.5,10770,493448.22,4.66954023,2180
5,1.75,8192,315258.585,2.49137931,2840
2,2.5,153753,329879.273,4.224712644,1320
3,2.25,15183,210172.39,2.118390805,1830
4,1,6792.666667,303836.1725,3.193678161,1670
4,2.5,8048,635086.135,4.427011494,2960
5,1.75,7530,402023.2304,3.298850575,2190
3,2.5,1164,255862.04,2.936781609,1020
4,3.75,12192,1018879.195,3.329310345,4040
3,2.5,11090,808706.805,5.809195402,2880
4,2,8350,301551.69,3.323563218,1820
4,3.25,5106,767586.12,5.029310345,3500
5,2.5,6771,431310.296,3.442528736,2570
2,2.5,5249,689913.715,5.029310345,2170
2,1.75,683.5,315258.585,4.149425287,1030
4,3.5,2540,794999.91,4.477011494,2780
2,2,762.3333333,364603.407,4.149425287,1110
2,2.25,175,322111.1187,4.224712644,1240
4,2.5,4247,560612.0055,4.32816092,3020
4,3.25,30909,959482.65,4.427011494,2930
4,2.75,7067,621370.1021,3.298850575,3320
3,2.5,4389,273224.107,2.348275862,1572
3,2.25,522,296982.725,2.936781609,1330
3,1.5,797,342672.375,4.590224138,1290
3,1.75,8425,388362.025,3.12816092,1560
3,2.5,204076,538224.077,3.995402299,2660
3,1,6391.666667,178189.635,3.323563218,1280
2,2.5,3767,731034.4,5.029310345,2395
4,2.5,13671,712758.54,3.323563218,3180
3,2.75,7260,529999.94,3.800574713,2650
3,2.5,6260,264999.97,2.344827586,1580
4,2.5,14368,881810.245,5.99137931,3570
5,1.75,8206.666667,356379.27,3.193678161,1940
3,2.25,1388,328051.687,3.12816092,1950
3,2.25,3012.5,237586.18,2.325862069,1413
4,2.5,3774,668439.5795,5.029310345,2650
4,2.5,9595,456128.9139,2.118390805,2628
5,3,7949,656103.374,5.809195402,3070
4,2.5,35273,747025.7775,5.99137931,2910
3,2.5,5442,276879.279,2.348275862,1850
3,1,3960,137068.95,2.418390805,1240
4,2.25,12172,1110258.495,9.026436782,2570
3,1,4790,447758.57,4.320689655,960
4,2.75,22420,985068.854,5.029310345,3160
3,2.5,4940,383793.06,2.325862069,2480
3,1,6600,218396.527,2.65,1200
4,2.5,6939,347241.34,3.12816092,2400
2,1,8245,298810.311,3.738505747,1140
3,1,6000,264543.0735,4.668390805,1200
3,1.75,2074,651077.5125,4.590224138,1770
2,1,2840,484310.29,4.637931034,760
3,2.5,18416,723724.056,5.144252874,2250
3,2.25,1141,492534.427,4.637931034,1280
3,1,7600,210172.39,1.920114943,1250
4,1.75,13484,443189.605,4.66954023,2560
5,3,4271.666667,403896.506,3.19137931,2560
4,2,6520,566551.66,4.213218391,1770
5,2.75,5790,293327.553,1.998275862,3030
3,2.5,3255,368258.579,3.90862069,1700
4,2.25,68441,720525.7805,4.224712644,2510
3,2.5,15249,1238189.515,4.693678161,3600
4,2.5,8454,479741.325,3.732758621,2400
2,1.5,8180,233017.215,2.051724138,1480
3,2.5,8112,259699.9706,2.118390805,1570
3,2.5,5908,502586.15,3.786206897,2250
4,2.25,3133,457810.293,3.786206897,2680
4,2.5,6128,242063.7657,2.325862069,2040
2,2,28277,157629.2925,3.329310345,1510
2,1.5,4540,638741.307,4.668390805,1400
5,2.5,4560,1462068.8,4.476436782,3100
3,2.5,2383,278706.865,2.344827586,1714
3,1.75,7310,333534.445,3.12816092,1380
3,1.75,5906,403439.6095,3.732758621,1510
3,1.75,7578,256775.833,2.051724138,1350
4,3.5,8859,877241.28,5.99137931,4610
4,2.5,3208,685344.75,4.66954023,2680
1,1,4410,233017.215,2.936781609,810
5,2.75,4945,913793,5.518390805,1510
5,2.75,3660,689274.0599,4.637931034,1800
4,1.75,21548,375568.923,2.418390805,2250
3,2,4700,511724.08,4.149425287,1300
2,1.5,563,260339.6257,3.323563218,1160
4,3.5,3990,502494.7707,2.344827586,3420
4,2.5,8990,580258.555,5.99137931,2500
5,2.5,9236,646051.651,5.809195402,3050
2,1,9335,194637.909,2.051724138,740
3,1,7103,202862.046,2.120114943,1460
2,1,4443,411206.85,4.668390805,810
2,1,5560,273681.0035,3.459770115,740
3,2.25,18388,1666849.811,8.884482759,3330
4,2.75,30120,336732.7205,2.325862069,2500
3,2,7300,525430.975,4.213218391,1730
3,1,4330,276056.8653,2.681034483,1790
2,1,5000,242109.4554,3.459770115,1000
3,4,1556.666667,712758.54,4.590224138,2080
4,2.5,213601,603103.38,2.65,3170
4,1,7686.666667,235758.594,2.136206897,1220
2,1,8682,281448.244,4.32816092,1680
1,0.75,8043,204689.632,2.136206897,840
4,2.5,4795,534568.905,3.90862069,2910
3,1,9595,370086.165,5.029310345,1280
3,1,2418,424913.745,3.297126437,930
3,2.25,7622,260431.005,2.120114943,1840
3,1,7515,402068.92,4.66954023,1410
4,2.75,7287,498017.185,2.681034483,2180
3,1.75,6270,307902.5514,1.998275862,2310
4,2.25,9966,874499.901,5.904022989,2860
4,1.5,7156,292413.76,2.486781609,2020
4,2.5,6700,1014310.23,5.904022989,2990
4,2,3472,639655.1,5.355747126,1930
4,2.5,5553,310689.62,2.348275862,2810
2,1,6370,400241.334,3.298850575,1630
4,2.5,11424,1096094.704,9.026436782,3240
3,1.5,2296.666667,418974.0905,4.476436782,1280
4,2.5,16853,731034.4,5.99137931,2900
2,1,9550,306120.655,2.136206897,1800
2,1,9403,621379.24,4.149425287,1020
